inventory_id,city_id,city,item_id,item_name,size,volume,vendor_number,vendor_name
17_3917,17,FURNESS,3917,"Smirnoff Peppermint Twist",50mL,50,3960.00,"DIAGEO NORTH AMERICA INC"
17_3921,17,FURNESS,3921,"Espolon Reposado Tequila",750mL,750,11567.00,"CAMPARI AMERICA"
17_3924,17,FURNESS,3924,"Espolon Blanco Tequila",750mL,750,11567.00,"CAMPARI AMERICA"
17_39254,17,FURNESS,39254,"Las Rocas Garnacha San Alej",750mL,750,3252.00,"E & J GALLO WINERY"
17_39256,17,FURNESS,39256,"Schmitt Sohne Relax Mosel",750mL,750,9552.00,"M S WALKER INC"
17_39348,17,FURNESS,39348,"Sterling Vintners Cltn Pnt N",750mL,750,1590.00,"DIAGEO CHATEAU ESTATE WINES"
17_39356,17,FURNESS,39356,"Bota Box Chard Cal",3L,3000,2242.00,"DELICATO VINEYARDS INC"
17_3938,17,FURNESS,3938,Stolichnaya,750mL,750,8664.00,"STOLI GROUP,(USA) LLC"
17_39384,17,FURNESS,39384,"F Coppola Diamond Pnt Nr",750mL,750,2000.00,"SOUTHERN WINE & SPIRITS NE"
17_39413,17,FURNESS,39413,"Mirassou Pnt Nr Cntrl Coast",750mL,750,3252.00,"E & J GALLO WINERY"
17_3945,17,FURNESS,3945,"Sauza Conmemorativo",750mL,750,12546.00,"JIM BEAM BRANDS COMPANY"
17_39479,17,FURNESS,39479,"Barefoot Premium X-Dry",750mL,750,3252.00,"E & J GALLO WINERY"
17_3951,17,FURNESS,3951,"Hornitos Reposado Tequila",50mL,50,12546.00,"JIM BEAM BRANDS COMPANY"
17_39593,17,FURNESS,39593,"Redwood Creek Pnt Nr Cal",1.5L,1500,3252.00,"E & J GALLO WINERY"
17_3980,17,FURNESS,3980,"Hornitos Reposado Tequila",1.75L,1750,12546.00,"JIM BEAM BRANDS COMPANY"
17_3982,17,FURNESS,3982,"Hornitos Reposado Tequila",750mL,750,12546.00,"JIM BEAM BRANDS COMPANY"
17_3987,17,FURNESS,3987,"Smirnoff Peppermint Twist",750mL,750,3960.00,"DIAGEO NORTH AMERICA INC"
17_3997,17,FURNESS,3997,"Hornitos Plata Tequila",750mL,750,12546.00,"JIM BEAM BRANDS COMPANY"
17_3999,17,FURNESS,3999,"Hornitos Anejo Tequila",750mL,750,12546.00,"JIM BEAM BRANDS COMPANY"
17_40096,17,FURNESS,40096,"Black Box Cab Svgn",3L,3000,1392.00,"CONSTELLATION BRANDS INC"
17_40097,17,FURNESS,40097,"Black Box Chard",3L,3000,1392.00,"CONSTELLATION BRANDS INC"
17_40098,17,FURNESS,40098,"Black Box Merlot Cal",3L,3000,1392.00,"CONSTELLATION BRANDS INC"
17_40193,17,FURNESS,40193,"Mark West Chard Sonoma Cnty",750mL,750,1392.00,"CONSTELLATION BRANDS INC"
17_40337,17,FURNESS,40337,"Da Vinci Chianti Tuscany",750mL,750,3252.00,"E & J GALLO WINERY"
17_40425,17,FURNESS,40425,"Mionetto Prosecco Brut",750mL,750,9552.00,"M S WALKER INC"
17_4044,17,FURNESS,4044,"Calico Jack Mango Rum",1.75L,1750,12546.00,"JIM BEAM BRANDS COMPANY"
17_40545,17,FURNESS,40545,"Whitehaven Svgn Bl Marlboro",750mL,750,3252.00,"E & J GALLO WINERY"
17_4064,17,FURNESS,4064,"Calico Jack Pin/Coc Rum",1.75L,1750,12546.00,"JIM BEAM BRANDS COMPANY"
17_408,17,FURNESS,408,"Wild Turkey American Honey",750mL,750,11567.00,"CAMPARI AMERICA"
17_4089,17,FURNESS,4089,"Capt Morgan White",1.75L,1750,3960.00,"DIAGEO NORTH AMERICA INC"
17_4103,17,FURNESS,4103,"Capt Morgan White",750mL,750,3960.00,"DIAGEO NORTH AMERICA INC"
17_41033,17,FURNESS,41033,"Menage a Trois White",750mL,750,8892.00,"TRINCHERO FAMILY ESTATES"
17_41034,17,FURNESS,41034,"Menage a Trois Red",750mL,750,8892.00,"TRINCHERO FAMILY ESTATES"
17_41072,17,FURNESS,41072,"Angeline Pnt Nr Rsv",750mL,750,9552.00,"M S WALKER INC"
17_4113,17,FURNESS,4113,"Capt Morgan White",50mL,50,3960.00,"DIAGEO NORTH AMERICA INC"
17_41251,17,FURNESS,41251,"Beringer Classic Pnt Grigio",750mL,750,9819.00,"TREASURY WINE ESTATES"
17_41252,17,FURNESS,41252,"Beringer Classic Pnt Grigio",1.5L,1500,9819.00,"TREASURY WINE ESTATES"
17_41253,17,FURNESS,41253,"Ch St Jean Cab Svgn Cal",750mL,750,9819.00,"TREASURY WINE ESTATES"
17_41254,17,FURNESS,41254,"Ch St Jean Merlot Cal",750mL,750,9819.00,"TREASURY WINE ESTATES"
17_4145,17,FURNESS,4145,"Don Q Cristal Rum",1.75L,1750,98450.00,"Serralles Usa LLC"
17_4152,17,FURNESS,4152,"Jenkins Rum",750mL,750,9552.00,"M S WALKER INC"
17_4153,17,FURNESS,4153,"Jenkins Rum",1.75L,1750,9552.00,"M S WALKER INC"
17_41546,17,FURNESS,41546,"Monkey Bay Svgn Bl",750mL,750,1392.00,"CONSTELLATION BRANDS INC"
17_41751,17,FURNESS,41751,"Clos du Bois Pnt Grigio Cal",750mL,750,1392.00,"CONSTELLATION BRANDS INC"
17_4194,17,FURNESS,4194,"Calico Jack Coconut Rum",1.75L,1750,12546.00,"JIM BEAM BRANDS COMPANY"
17_4195,17,FURNESS,4195,"Calico Jack Spiced Rum No 94",750mL,750,12546.00,"JIM BEAM BRANDS COMPANY"
17_4199,17,FURNESS,4199,"Sauza Blanco Tequila",1.75L,1750,12546.00,"JIM BEAM BRANDS COMPANY"
17_4201,17,FURNESS,4201,"Calico Jack Silver Rum",1.75L,1750,12546.00,"JIM BEAM BRANDS COMPANY"
17_42099,17,FURNESS,42099,"Bota Box Pnt Grigio Cal",3L,3000,2242.00,"DELICATO VINEYARDS INC"
17_42122,17,FURNESS,42122,"Smoking Loon Svgn Bl Cal",750mL,750,9552.00,"M S WALKER INC"
17_42188,17,FURNESS,42188,"Moet & Chandon Nectar Imp Rs",750mL,750,8112.00,"MOET HENNESSY USA INC"
17_42350,17,FURNESS,42350,"Black Box Shiraz Cntrl Coast",3L,3000,1392.00,"CONSTELLATION BRANDS INC"
17_4241,17,FURNESS,4241,"Capt Morgan Spiced Rum",50mL,50,3960.00,"DIAGEO NORTH AMERICA INC"
17_42422,17,FURNESS,42422,"Firesteed Pnt Nr Ore",750mL,750,10754.00,"PERFECTA WINES"
17_42462,17,FURNESS,42462,"Gnarly Head Old Vine Znfdl",750mL,750,2242.00,"DELICATO VINEYARDS INC"
17_4249,17,FURNESS,4249,"Capt Morgan White Coconut",750mL,750,3960.00,"DIAGEO NORTH AMERICA INC"
17_42579,17,FURNESS,42579,"Voga del Venezie Pnt Grigio",750mL,750,9552.00,"M S WALKER INC"
17_42601,17,FURNESS,42601,"3 Blind Moose Cab Svgn Cal",750mL,750,1392.00,"CONSTELLATION BRANDS INC"
17_42602,17,FURNESS,42602,"3 Blind Moose Chard Cal",750mL,750,1392.00,"CONSTELLATION BRANDS INC"
17_42603,17,FURNESS,42603,"3 Blind Moose Merlot Cal",750mL,750,1392.00,"CONSTELLATION BRANDS INC"
17_4261,17,FURNESS,4261,"Capt Morgan Spiced Rum",1.75L,1750,3960.00,"DIAGEO NORTH AMERICA INC"
17_4262,17,FURNESS,4262,"Capt Morgan Spiced Rum",750mL,750,3960.00,"DIAGEO NORTH AMERICA INC"
17_4264,17,FURNESS,4264,"Capt Morgan Spiced Rum Trav",750mL,750,3960.00,"DIAGEO NORTH AMERICA INC"
17_4265,17,FURNESS,4265,"Capt Morgan Spiced Rum",375mL,375,3960.00,"DIAGEO NORTH AMERICA INC"
17_4268,17,FURNESS,4268,"Capt Morgan Private Stock",750mL,750,3960.00,"DIAGEO NORTH AMERICA INC"
17_4269,17,FURNESS,4269,"Calico Jack Spiced Rum",1.75L,1750,12546.00,"JIM BEAM BRANDS COMPANY"
17_4278,17,FURNESS,4278,"Capt Morgan Parrot Bay Cocnt",750mL,750,3960.00,"DIAGEO NORTH AMERICA INC"
17_4280,17,FURNESS,4280,"Capt Morgan Parrot Bay Coco",1.75L,1750,3960.00,"DIAGEO NORTH AMERICA INC"
17_4291,17,FURNESS,4291,"Ronrico Gold",1.75L,1750,12546.00,"JIM BEAM BRANDS COMPANY"
17_4296,17,FURNESS,4296,"Ronrico Silver Rum",1.75L,1750,12546.00,"JIM BEAM BRANDS COMPANY"
17_4297,17,FURNESS,4297,"Ronrico Silver Traveler",750mL,750,12546.00,"JIM BEAM BRANDS COMPANY"
17_4313,17,FURNESS,4313,"Sauza Blue Silver Tequila",1.75L,1750,12546.00,"JIM BEAM BRANDS COMPANY"
17_43223,17,FURNESS,43223,"Ch Beauchene Cotes du Rhone",750mL,750,10754.00,"PERFECTA WINES"
17_4327,17,FURNESS,4327,"Capt Morgan Spiced Rum 100",750mL,750,3960.00,"DIAGEO NORTH AMERICA INC"
17_4330,17,FURNESS,4330,"Capt Morgan Spiced Rum 100",1.75L,1750,3960.00,"DIAGEO NORTH AMERICA INC"
17_4343,17,FURNESS,4343,"Cruzan Blueberry Lemonade",750mL,750,12546.00,"JIM BEAM BRANDS COMPANY"
17_4345,17,FURNESS,4345,"Capt Morgan Tattoo Rum",750mL,750,3960.00,"DIAGEO NORTH AMERICA INC"
17_4349,17,FURNESS,4349,"Sauza Blue Silver",750mL,750,12546.00,"JIM BEAM BRANDS COMPANY"
17_4351,17,FURNESS,4351,"Capt Morgan Black Spiced Rum",750mL,750,3960.00,"DIAGEO NORTH AMERICA INC"
17_4363,17,FURNESS,4363,"Capt Morgan Black Spiced Rum",1.75L,1750,3960.00,"DIAGEO NORTH AMERICA INC"
17_4368,17,FURNESS,4368,"Capt Morgan Private Stock",1.75L,1750,3960.00,"DIAGEO NORTH AMERICA INC"
17_4370,17,FURNESS,4370,"Ron Virgin White",1.75L,1750,9552.00,"M S WALKER INC"
17_43737,17,FURNESS,43737,"Menage a Trois Rose Blend",750mL,750,8892.00,"TRINCHERO FAMILY ESTATES"
17_43798,17,FURNESS,43798,"Trivento Select Mendz Malbec",750mL,750,516.00,"BANFI PRODUCTS CORP"
17_4380,17,FURNESS,4380,"Ron Virgin Heavy Bodied Rum",1.75L,1750,9552.00,"M S WALKER INC"
17_43809,17,FURNESS,43809,"R M Woodbridge Pnt Nr",1.5L,1500,1392.00,"CONSTELLATION BRANDS INC"
17_4385,17,FURNESS,4385,"Parrot Bay 90 Coconut Capt",1.75L,1750,3960.00,"DIAGEO NORTH AMERICA INC"
17_4390,17,FURNESS,4390,"Ron Zacapa 23 Yr Old Rum",750mL,750,3960.00,"DIAGEO NORTH AMERICA INC"
17_44037,17,FURNESS,44037,"Barefoot Pnt Grigio Cal",750mL,750,3252.00,"E & J GALLO WINERY"
17_44038,17,FURNESS,44038,"Barefoot Pnt Grigio Cal",1.5L,1500,3252.00,"E & J GALLO WINERY"
17_4410,17,FURNESS,4410,"Cruzan Mango Flavored Rum",750mL,750,12546.00,"JIM BEAM BRANDS COMPANY"
17_4416,17,FURNESS,4416,"Cruzan Coconut Flavored Rum",750mL,750,12546.00,"JIM BEAM BRANDS COMPANY"
17_44208,17,FURNESS,44208,"Black Box Pnt Grigio",3L,3000,1392.00,"CONSTELLATION BRANDS INC"
17_4422,17,FURNESS,4422,"Jenkins Spiced Rum",1.75L,1750,9552.00,"M S WALKER INC"
17_44234,17,FURNESS,44234,"A by Acacia Pnt Nr Cal",750mL,750,1590.00,"DIAGEO CHATEAU ESTATE WINES"
17_4429,17,FURNESS,4429,"Capt Morgan Silver Spicd Rum",1.75L,1750,3960.00,"DIAGEO NORTH AMERICA INC"
17_44334,17,FURNESS,44334,"Noble Vines 337 Cab Svgn",750mL,750,2242.00,"DELICATO VINEYARDS INC"
17_4437,17,FURNESS,4437,"Mount Gay Eclipse",1.75L,1750,7239.00,"REMY COINTREAU USA INC"
17_4438,17,FURNESS,4438,"Cruzan Black Cherry Rum",750mL,750,12546.00,"JIM BEAM BRANDS COMPANY"
17_44494,17,FURNESS,44494,"Smoking Loon Pnt Grigio Cal",750mL,750,9552.00,"M S WALKER INC"
17_44511,17,FURNESS,44511,"MacMurray Ranch C Cst Pnt Nr",750mL,750,3252.00,"E & J GALLO WINERY"
17_44712,17,FURNESS,44712,"Sonoma-Cutrer Chard Sonoma",750mL,750,1128.00,"BROWN-FORMAN CORP"
17_44717,17,FURNESS,44717,"Dom Chandon Rose Spklg",750mL,750,8112.00,"MOET HENNESSY USA INC"
17_44734,17,FURNESS,44734,"Casa Liliana Good Pnt Grg",750mL,750,90024.00,"VINILANDIA USA"
17_4478,17,FURNESS,4478,"Myers Original Dark Rum",750mL,750,3960.00,"DIAGEO NORTH AMERICA INC"
17_4494,17,FURNESS,4494,"Jenkins French Brandy",1.75L,1750,9552.00,"M S WALKER INC"
17_4502,17,FURNESS,4502,"E & J XO Brandy",1.75L,1750,3252.00,"E & J GALLO WINERY"
17_4521,17,FURNESS,4521,"Appleton Estate Reserve Rum",750mL,750,11567.00,"CAMPARI AMERICA"
17_45322,17,FURNESS,45322,"Zabrin de Fuego Garnacha",750mL,750,9552.00,"M S WALKER INC"
17_45822,17,FURNESS,45822,"Masciarelli Montepulciano",750mL,750,10754.00,"PERFECTA WINES"
17_463,17,FURNESS,463,"Kirk & Sweeney 12Yr Old Rum",750mL,750,653.00,"STATE WINE & SPIRITS"
17_4634,17,FURNESS,4634,"Gold Crown Wh Rum",1.75L,1750,9552.00,"M S WALKER INC"
17_46379,17,FURNESS,46379,"Ghost Pine Cab Svgn LMartini",750mL,750,3252.00,"E & J GALLO WINERY"
17_46447,17,FURNESS,46447,"Gascon Malbec Mendoza",750mL,750,3252.00,"E & J GALLO WINERY"
17_46476,17,FURNESS,46476,"Tilia Malbec Mendoza",750mL,750,9552.00,"M S WALKER INC"
17_4652,17,FURNESS,4652,"Hennessy XO Cognac",750mL,750,8112.00,"MOET HENNESSY USA INC"
17_4662,17,FURNESS,4662,"Capt Morgan White PET",1.75L,1750,3960.00,"DIAGEO NORTH AMERICA INC"
17_4664,17,FURNESS,4664,"Hennessy Black Cognac",750mL,750,8112.00,"MOET HENNESSY USA INC"
17_4673,17,FURNESS,4673,"Hennessy VS Cognac",1.75L,1750,8112.00,"MOET HENNESSY USA INC"
17_4678,17,FURNESS,4678,"Courvoisier VS Cognac",750mL,750,12546.00,"JIM BEAM BRANDS COMPANY"
17_4679,17,FURNESS,4679,"Courvoisier VS Cognac",375mL,375,12546.00,"JIM BEAM BRANDS COMPANY"
17_4682,17,FURNESS,4682,"Courvoisier VSOP Cognac",750mL,750,12546.00,"JIM BEAM BRANDS COMPANY"
17_4686,17,FURNESS,4686,"Courvoisier VS Cognac",1.75L,1750,12546.00,"JIM BEAM BRANDS COMPANY"
17_4689,17,FURNESS,4689,"Hennessy Privilege VSOP",750mL,750,8112.00,"MOET HENNESSY USA INC"
17_4722,17,FURNESS,4722,"Remy Martin VSOP Cognac",750mL,750,7239.00,"REMY COINTREAU USA INC"
17_4734,17,FURNESS,4734,"Capt Morgan Cannon Blast",750mL,750,3960.00,"DIAGEO NORTH AMERICA INC"
17_4737,17,FURNESS,4737,"St Remy VSOP Authentic Brndy",750mL,750,7239.00,"REMY COINTREAU USA INC"
17_4767,17,FURNESS,4767,"El Jimador Reposado Tequila",1.75L,1750,1128.00,"BROWN-FORMAN CORP"
17_4798,17,FURNESS,4798,"Sambuca Romana Liqueur",50mL,50,3960.00,"DIAGEO NORTH AMERICA INC"
17_4806,17,FURNESS,4806,"Leroux Blackberry Brandy",1.75L,1750,12546.00,"JIM BEAM BRANDS COMPANY"
17_4857,17,FURNESS,4857,"Skyy Infusions Grapefuit",50mL,50,11567.00,"CAMPARI AMERICA"
17_4878,17,FURNESS,4878,"Allens Coffee Brandy",750mL,750,9552.00,"M S WALKER INC"
17_4892,17,FURNESS,4892,"DeKuyper Coffee Brandy",Liter,1000,12546.00,"JIM BEAM BRANDS COMPANY"
17_4897,17,FURNESS,4897,"Remy Martin VSOP Cognac",50mL,50,7239.00,"REMY COINTREAU USA INC"
17_497,17,FURNESS,497,"Capt Morgan Spiced Rum",Liter,1000,3960.00,"DIAGEO NORTH AMERICA INC"
17_5031,17,FURNESS,5031,"DeKuyper Peppermint Schnapp",1.75L,1750,12546.00,"JIM BEAM BRANDS COMPANY"
17_5042,17,FURNESS,5042,"Tequila Rose Liqueur",750mL,750,5992.00,"MCCORMICK DISTILLING CO"
17_5058,17,FURNESS,5058,"Capt Morgan Long Isl Tea RTD",1.75L,1750,3960.00,"DIAGEO NORTH AMERICA INC"
17_5096,17,FURNESS,5096,"DeKuyper Peachtree Schnapps",750mL,750,12546.00,"JIM BEAM BRANDS COMPANY"
17_5124,17,FURNESS,5124,"Cointreau Liqueur",1.75L,1750,7239.00,"REMY COINTREAU USA INC"
17_5128,17,FURNESS,5128,"Carolans Irish Cream",750mL,750,11567.00,"CAMPARI AMERICA"
17_5130,17,FURNESS,5130,"X Rated Fusion Liqueur",750mL,750,11567.00,"CAMPARI AMERICA"
17_5142,17,FURNESS,5142,"Carolans Irish Cream",1.75L,1750,11567.00,"CAMPARI AMERICA"
17_5195,17,FURNESS,5195,"Jenkins Melon Liqueur",750mL,750,9552.00,"M S WALKER INC"
17_5197,17,FURNESS,5197,"Southern Comfort",375mL,375,1128.00,"BROWN-FORMAN CORP"
17_5219,17,FURNESS,5219,"Sambuca Romana Black",750mL,750,3960.00,"DIAGEO NORTH AMERICA INC"
17_5228,17,FURNESS,5228,"DeKuyper Wh Cr de Menthe",750mL,750,12546.00,"JIM BEAM BRANDS COMPANY"
17_5232,17,FURNESS,5232,"DeKuyper Buttershots Schnaps",1.75L,1750,12546.00,"JIM BEAM BRANDS COMPANY"
17_5233,17,FURNESS,5233,"Cointreau Liqueur",375mL,375,7239.00,"REMY COINTREAU USA INC"
17_5242,17,FURNESS,5242,"Cointreau Liqueur",750mL,750,7239.00,"REMY COINTREAU USA INC"
17_5251,17,FURNESS,5251,"DeKuyper Buttershots Schnpps",50mL,50,12546.00,"JIM BEAM BRANDS COMPANY"
17_5254,17,FURNESS,5254,"DeKuyper Buttershots Schnpps",750mL,750,12546.00,"JIM BEAM BRANDS COMPANY"
17_5270,17,FURNESS,5270,"Southern Comfort",50mL,50,1128.00,"BROWN-FORMAN CORP"
17_5292,17,FURNESS,5292,Rumpleminze,750mL,750,3960.00,"DIAGEO NORTH AMERICA INC"
17_5296,17,FURNESS,5296,"Southern Comfort 100 Proof",1.75L,1750,1128.00,"BROWN-FORMAN CORP"
17_5297,17,FURNESS,5297,"Southern Comfort",750mL,750,1128.00,"BROWN-FORMAN CORP"
17_5298,17,FURNESS,5298,"Southern Comfort 100 Proof",750mL,750,1128.00,"BROWN-FORMAN CORP"
17_5299,17,FURNESS,5299,"Southern Comfort",1.75L,1750,1128.00,"BROWN-FORMAN CORP"
17_5333,17,FURNESS,5333,"Jenkins Amaretto",1.75L,1750,9552.00,"M S WALKER INC"
17_5342,17,FURNESS,5342,"Grand Marnier",750mL,750,8112.00,"MOET HENNESSY USA INC"
17_5353,17,FURNESS,5353,"Grand Marnier",375mL,375,8112.00,"MOET HENNESSY USA INC"
17_5358,17,FURNESS,5358,"Irish Mist Honey Liqueur",750mL,750,11567.00,"CAMPARI AMERICA"
17_5368,17,FURNESS,5368,"Midori Melon Liqueur",750mL,750,12546.00,"JIM BEAM BRANDS COMPANY"
17_5391,17,FURNESS,5391,"Kamora Coffee",1.75L,1750,12546.00,"JIM BEAM BRANDS COMPANY"
17_5392,17,FURNESS,5392,"Goldschlager Cinnamon Schnps",750mL,750,3960.00,"DIAGEO NORTH AMERICA INC"
17_5394,17,FURNESS,5394,"Goldschlager Cinnamon Schnap",375mL,375,3960.00,"DIAGEO NORTH AMERICA INC"
17_5396,17,FURNESS,5396,"Tia Maria Coffee Liqueur",750mL,750,4692.00,"KOBRAND CORPORATION"
17_5399,17,FURNESS,5399,"Goldschlager Cinnamon Schna",50mL,50,3960.00,"DIAGEO NORTH AMERICA INC"
17_5404,17,FURNESS,5404,"E & J Superior Rsv VSOP",375mL,375,3252.00,"E & J GALLO WINERY"
17_5438,17,FURNESS,5438,"Emmets Irish Cream",750mL,750,3960.00,"DIAGEO NORTH AMERICA INC"
17_5444,17,FURNESS,5444,"E & J Superior Rsv VSOP",1.75L,1750,3252.00,"E & J GALLO WINERY"
17_5457,17,FURNESS,5457,"After Shock Hot & Cool Cinmn",50mL,50,12546.00,"JIM BEAM BRANDS COMPANY"
17_5458,17,FURNESS,5458,"After Shock Hot & Cool Cinmn",750mL,750,12546.00,"JIM BEAM BRANDS COMPANY"
17_5462,17,FURNESS,5462,"Barenjager Honey Liqueur",750mL,750,6355.00,"NICHE W & S"
17_5480,17,FURNESS,5480,"E & J Superior Rsv VSOP",750mL,750,3252.00,"E & J GALLO WINERY"
17_5489,17,FURNESS,5489,"DeKuyper Hot Damn Cinnamon",750mL,750,12546.00,"JIM BEAM BRANDS COMPANY"
17_5490,17,FURNESS,5490,"DeKuyper Hot Damn Cinnamon",50mL,50,12546.00,"JIM BEAM BRANDS COMPANY"
17_5491,17,FURNESS,5491,Rumpleminze,50mL,50,3960.00,"DIAGEO NORTH AMERICA INC"
17_5539,17,FURNESS,5539,"DeKuyper Hot Damn 100*",750mL,750,12546.00,"JIM BEAM BRANDS COMPANY"
17_5597,17,FURNESS,5597,"DeKuyper Watermelon Pucker",750mL,750,12546.00,"JIM BEAM BRANDS COMPANY"
17_5616,17,FURNESS,5616,"Emmets Irish Cream",1.75L,1750,3960.00,"DIAGEO NORTH AMERICA INC"
17_5630,17,FURNESS,5630,"Cabin Fever Maple Liqueur",750mL,750,3960.00,"DIAGEO NORTH AMERICA INC"
17_5662,17,FURNESS,5662,"Skinnygirl W Peach Margarita",750mL,750,12546.00,"JIM BEAM BRANDS COMPANY"
17_5706,17,FURNESS,5706,"Gr Marnier Raspberry Peach",750mL,750,8112.00,"MOET HENNESSY USA INC"
17_5713,17,FURNESS,5713,"DeKuyper Sour Apple Pucker",1.75L,1750,12546.00,"JIM BEAM BRANDS COMPANY"
17_5725,17,FURNESS,5725,"DeKuyper Sour Apple Pucker",750mL,750,12546.00,"JIM BEAM BRANDS COMPANY"
17_5760,17,FURNESS,5760,"Grand Marnier Rasp-Peach",50mL,50,8112.00,"MOET HENNESSY USA INC"
17_5815,17,FURNESS,5815,"Godiva Dark Chocolate",750mL,750,3960.00,"DIAGEO NORTH AMERICA INC"
17_5826,17,FURNESS,5826,"DeKuyper Razzmatazz",750mL,750,12546.00,"JIM BEAM BRANDS COMPANY"
17_5847,17,FURNESS,5847,"Godiva Chocolate Liqueur",750mL,750,3960.00,"DIAGEO NORTH AMERICA INC"
17_5872,17,FURNESS,5872,"Godiva Chocolate Liqueur",50mL,50,3960.00,"DIAGEO NORTH AMERICA INC"
17_5890,17,FURNESS,5890,"Godiva Wh Chocolate Liqueur",750mL,750,3960.00,"DIAGEO NORTH AMERICA INC"
17_597,17,FURNESS,597,"Baileys Irish Cream",Liter,1000,3960.00,"DIAGEO NORTH AMERICA INC"
17_6162,17,FURNESS,6162,"Jadot Pouilly Fuisse",750mL,750,4692.00,"KOBRAND CORPORATION"
17_6173,17,FURNESS,6173,"Gallo Fairbanks Red Port",1.5L,1500,3252.00,"E & J GALLO WINERY"
17_6183,17,FURNESS,6183,"Clos du Bois Svgn Bl N Cst",750mL,750,1392.00,"CONSTELLATION BRANDS INC"
17_6186,17,FURNESS,6186,"Rene Junot White",1.5L,1500,7239.00,"REMY COINTREAU USA INC"
17_6195,17,FURNESS,6195,"Korbel Brut",1.5L,1500,1128.00,"BROWN-FORMAN CORP"
17_62,17,FURNESS,62,"Herradura Silver Tequila",750mL,750,1128.00,"BROWN-FORMAN CORP"
17_6213,17,FURNESS,6213,"Taylor Red Port",1.5L,1500,1392.00,"CONSTELLATION BRANDS INC"
17_6216,17,FURNESS,6216,"Taylor Tawny Port",1.5L,1500,1392.00,"CONSTELLATION BRANDS INC"
17_6234,17,FURNESS,6234,"C Y Toro Front Cab/Merlot",1.5L,1500,516.00,"BANFI PRODUCTS CORP"
17_6256,17,FURNESS,6256,"Sutter Home Chard",1.5L,1500,8892.00,"TRINCHERO FAMILY ESTATES"
17_6264,17,FURNESS,6264,"Cooks Extra Dry",750mL,750,1392.00,"CONSTELLATION BRANDS INC"
17_6273,17,FURNESS,6273,"Vendange Wh Znfdl",1.5L,1500,1392.00,"CONSTELLATION BRANDS INC"
17_6278,17,FURNESS,6278,"Sterling Svgn Bl",750mL,750,1590.00,"DIAGEO CHATEAU ESTATE WINES"
17_6285,17,FURNESS,6285,"Gallo Twin Valley Wh Znfdl C",1.5L,1500,3252.00,"E & J GALLO WINERY"
17_6329,17,FURNESS,6329,"R M Woodbridge Wh Znfdl Cal",1.5L,1500,1392.00,"CONSTELLATION BRANDS INC"
17_6351,17,FURNESS,6351,"Kendall Jackson Vntr RSV Cab",750mL,750,10000.00,"MAJESTIC FINE WINES"
17_6356,17,FURNESS,6356,"Taylor Cream Sherry",1.5L,1500,1392.00,"CONSTELLATION BRANDS INC"
17_6361,17,FURNESS,6361,"Totts Extra Dry",750mL,750,3252.00,"E & J GALLO WINERY"
17_6389,17,FURNESS,6389,"E & J GALLO WINERY",1.5L,1500,3252.00,"E & J GALLO WINERY"
17_6396,17,FURNESS,6396,"Taylor Dry Sherry",1.5L,1500,1392.00,"CONSTELLATION BRANDS INC"
17_6398,17,FURNESS,6398,"BV Coastal Estate Cab Svgn",750mL,750,1590.00,"DIAGEO CHATEAU ESTATE WINES"
17_6420,17,FURNESS,6420,"R M Woodbridge Chard Cal",750mL,750,1392.00,"CONSTELLATION BRANDS INC"
17_6455,17,FURNESS,6455,"Folonari Pinot Grigio Venez",1.5L,1500,9744.00,"FREDERICK WILDMAN & SONS"
17_6478,17,FURNESS,6478,"C Y Toro Frontera Merlot",1.5L,1500,516.00,"BANFI PRODUCTS CORP"
17_6479,17,FURNESS,6479,"Clos du Bois Chard",750mL,750,1392.00,"CONSTELLATION BRANDS INC"
17_6529,17,FURNESS,6529,"W Hill Cab Svgn Napa",750mL,750,3252.00,"E & J GALLO WINERY"
17_6530,17,FURNESS,6530,"Meridian Santa Barbara Chard",750mL,750,9819.00,"TREASURY WINE ESTATES"
17_6542,17,FURNESS,6542,"Melini Borghi D'Elsa Chiant",750mL,750,9744.00,"FREDERICK WILDMAN & SONS"
17_6552,17,FURNESS,6552,"Harveys Bristol Cream Sherry",1.5L,1500,12546.00,"JIM BEAM BRANDS COMPANY"
17_6553,17,FURNESS,6553,"Harveys Bristol Cream Sherry",750mL,750,12546.00,"JIM BEAM BRANDS COMPANY"
17_6565,17,FURNESS,6565,"Clos du Bois Cab Svgn N Cst",750mL,750,1392.00,"CONSTELLATION BRANDS INC"
17_6567,17,FURNESS,6567,"Clos du Bois Merlot N Cst",750mL,750,1392.00,"CONSTELLATION BRANDS INC"
17_6569,17,FURNESS,6569,"W Hill Chard Napa",750mL,750,3252.00,"E & J GALLO WINERY"
17_6570,17,FURNESS,6570,"Kendall Jackson Chard Vt RSV",750mL,750,10000.00,"MAJESTIC FINE WINES"
17_6575,17,FURNESS,6575,"Kendall Jackson RSV Svgn Bl",750mL,750,10000.00,"MAJESTIC FINE WINES"
17_6599,17,FURNESS,6599,"Estancia Cab Svgn Paso Roble",750mL,750,1392.00,"CONSTELLATION BRANDS INC"
17_661,17,FURNESS,661,"Red Stag by Jim Beam",750mL,750,12546.00,"JIM BEAM BRANDS COMPANY"
17_6635,17,FURNESS,6635,"Gallo Twin Valley Hearty Bur",1.5L,1500,3252.00,"E & J GALLO WINERY"
